time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.92;videos/cuts_test/50wtf1.mp4;fallen;(295.25, 401.5);(292.0, 394.25);(288.0, 404.25);(299.0, 388.0);(294.5, 424.75);(340.5, 412.75);(329.5, 427.75);(380.5, 438.0);(368.25, 444.0);(394.5, 452.25);(400.0, 452.5);(442.5, 412.5);(424.5, 434.0);(537.5, 427.75);(464.0, 459.25);(634.5, 450.5);(495.75, 519.5)
2.96;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.5);(291.5, 394.5);(287.0, 404.25);(299.0, 388.25);(294.5, 424.75);(339.5, 413.5);(330.5, 427.25);(378.0, 438.75);(367.25, 443.5);(394.0, 452.75);(399.5, 453.25);(441.75, 413.0);(424.5, 433.75);(537.0, 427.5);(464.5, 458.75);(635.0, 450.5);(495.75, 519.5)
3.0;videos/cuts_test/50wtf1.mp4;fallen;(294.75, 401.5);(291.5, 394.25);(287.5, 404.25);(298.5, 388.0);(294.5, 424.5);(339.0, 413.75);(330.0, 427.0);(376.25, 438.75);(364.75, 443.25);(393.5, 454.0);(399.0, 454.75);(441.5, 412.5);(424.5, 433.5);(537.0, 427.25);(464.75, 458.25);(635.0, 450.75);(496.0, 519.0)
3.04;videos/cuts_test/50wtf1.mp4;fallen;(295.0, 401.5);(291.5, 394.25);(287.5, 404.5);(298.5, 388.0);(294.5, 424.75);(337.75, 414.25);(331.5, 426.75);(374.0, 440.0);(366.0, 443.25);(393.25, 456.0);(399.75, 456.75);(442.0, 412.75);(425.75, 433.0);(537.5, 427.25);(464.5, 457.75);(635.0, 451.0);(495.5, 519.0)
3.09;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.5);(291.5, 394.25);(287.25, 404.25);(298.0, 388.0);(294.5, 424.5);(337.5, 414.25);(331.5, 426.75);(373.0, 440.0);(364.75, 442.75);(392.75, 455.5);(398.75, 456.25);(441.25, 412.75);(425.25, 433.25);(537.0, 427.25);(464.5, 458.0);(635.0, 450.75);(496.0, 519.0)
3.13;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.5);(291.5, 394.25);(287.0, 404.5);(298.5, 388.0);(294.5, 424.5);(338.0, 414.0);(331.0, 427.0);(375.0, 439.5);(365.75, 442.75);(393.75, 454.25);(399.25, 454.5);(441.25, 413.0);(424.75, 433.75);(537.0, 427.5);(464.5, 458.75);(635.0, 450.5);(496.0, 519.0)
3.17;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.75);(291.5, 394.5);(287.0, 404.25);(299.0, 388.5);(294.0, 423.5);(336.75, 416.75);(332.5, 426.25);(377.0, 442.5);(371.75, 443.0);(395.25, 455.0);(400.0, 455.0);(442.5, 413.5);(427.25, 432.0);(539.5, 428.5);(463.75, 456.5);(637.0, 451.5);(495.0, 519.0)
3.21;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.75);(291.5, 394.75);(287.0, 404.25);(299.0, 388.5);(294.5, 423.75);(337.0, 416.5);(332.5, 426.0);(376.5, 442.25);(371.0, 442.75);(395.0, 455.0);(399.75, 455.0);(442.75, 413.25);(427.25, 431.75);(539.5, 428.5);(463.75, 456.75);(637.0, 451.5);(495.0, 519.0)
3.25;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 401.75);(291.5, 394.5);(287.25, 404.25);(298.5, 388.5);(294.5, 423.75);(336.5, 416.75);(332.5, 426.0);(375.5, 442.5);(370.5, 442.75);(394.25, 455.5);(399.25, 455.75);(442.5, 413.5);(427.25, 431.75);(539.5, 428.5);(463.75, 456.5);(637.5, 451.5);(495.5, 519.5)
3.29;videos/cuts_test/50wtf1.mp4;fallen;(294.5, 402.0);(291.5, 394.75);(287.25, 404.5);(299.0, 388.5);(294.5, 424.0);(337.0, 416.25);(332.5, 426.0);(376.0, 442.0);(370.5, 443.0);(394.5, 455.5);(399.25, 455.75);(442.75, 413.0);(427.25, 431.75);(539.0, 428.5);(463.5, 456.25);(637.5, 451.25);(495.5, 519.5)
0.0;videos/cuts_test/50wtf2.mp4;walk;(456.5, 128.0);(465.25, 121.75);(450.25, 122.25);(482.0, 130.75);(443.5, 131.0);(505.75, 169.75);(432.0, 173.75);(533.5, 202.75);(414.0, 209.25);(531.5, 242.12);(411.5, 249.5);(498.5, 276.75);(449.0, 277.5);(512.0, 355.0);(429.25, 353.0);(518.0, 432.25);(434.75, 430.0)
0.04;videos/cuts_test/50wtf2.mp4;walk;(456.5, 127.88);(465.25, 121.75);(450.25, 122.12);(482.0, 130.75);(443.5, 131.0);(505.5, 169.88);(432.0, 173.75);(533.5, 202.75);(414.0, 209.38);(531.5, 241.88);(411.5, 249.75);(498.25, 276.75);(449.0, 277.75);(512.0, 355.25);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.08;videos/cuts_test/50wtf2.mp4;walk;(456.5, 128.0);(465.5, 121.75);(450.25, 122.12);(482.0, 130.75);(443.5, 131.0);(505.5, 169.88);(432.0, 173.75);(533.0, 202.75);(414.25, 209.25);(531.5, 242.0);(411.75, 249.62);(498.25, 276.75);(449.0, 277.75);(512.0, 355.25);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.13;videos/cuts_test/50wtf2.mp4;walk;(456.5, 127.75);(465.5, 121.75);(450.25, 122.0);(482.0, 130.75);(443.5, 130.88);(505.5, 169.88);(432.0, 173.75);(533.0, 202.75);(414.25, 209.25);(531.5, 241.75);(412.0, 249.25);(498.0, 277.0);(448.75, 277.75);(512.0, 355.5);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.17;videos/cuts_test/50wtf2.mp4;walk;(456.25, 128.0);(465.25, 121.75);(450.0, 122.12);(482.0, 130.62);(443.5, 130.75);(505.5, 169.88);(432.0, 173.62);(533.5, 202.75);(414.25, 209.0);(531.5, 241.62);(411.75, 249.62);(498.0, 277.0);(449.0, 277.75);(512.5, 355.5);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.21;videos/cuts_test/50wtf2.mp4;walk;(456.0, 128.0);(465.0, 121.88);(450.0, 122.12);(481.75, 130.62);(443.5, 130.5);(505.5, 169.75);(432.0, 173.62);(533.0, 202.75);(414.5, 209.0);(531.5, 241.62);(411.5, 249.75);(498.25, 276.75);(449.25, 277.75);(512.5, 355.5);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.25;videos/cuts_test/50wtf2.mp4;walk;(456.0, 128.0);(465.0, 121.88);(450.0, 122.25);(481.5, 130.75);(443.25, 130.75);(505.5, 170.0);(432.0, 173.75);(533.5, 202.75);(414.5, 209.0);(531.5, 241.75);(411.5, 249.88);(498.5, 276.75);(449.25, 277.75);(512.5, 355.5);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.29;videos/cuts_test/50wtf2.mp4;walk;(455.75, 128.25);(464.75, 122.0);(449.75, 122.25);(481.5, 131.0);(443.0, 131.0);(505.25, 169.88);(431.75, 173.75);(533.5, 202.75);(414.5, 209.12);(531.5, 241.88);(411.5, 249.88);(498.5, 276.75);(449.25, 277.75);(512.5, 355.5);(429.25, 353.0);(518.0, 432.0);(434.75, 430.0)
0.33;videos/cuts_test/50wtf2.mp4;walk;(455.5, 128.25);(464.5, 122.0);(449.5, 122.38);(481.25, 131.0);(443.0, 131.12);(505.25, 170.0);(431.75, 173.88);(533.5, 202.75);(414.25, 209.25);(531.5, 242.0);(411.75, 249.75);(498.25, 277.0);(449.0, 277.75);(512.0, 355.5);(429.25, 353.0);(518.0, 432.25);(434.75, 430.0)
0.38;videos/cuts_test/50wtf2.mp4;walk;(455.5, 128.25);(464.5, 122.12);(449.25, 122.5);(481.25, 131.12);(442.75, 131.25);(505.0, 170.0);(431.5, 174.0);(533.5, 202.75);(414.25, 209.25);(531.0, 242.25);(411.5, 249.75);(498.5, 277.0);(449.0, 278.0);(512.5, 355.75);(429.0, 353.0);(518.0, 432.25);(434.75, 430.0)
0.42;videos/cuts_test/50wtf2.mp4;walk;(455.25, 128.5);(464.25, 122.12);(449.0, 122.62);(481.0, 131.25);(442.5, 131.5);(505.0, 170.12);(431.5, 174.12);(534.0, 202.75);(414.25, 209.25);(531.0, 242.38);(411.5, 249.88);(498.5, 277.0);(449.0, 278.0);(512.5, 355.75);(429.0, 352.75);(518.0, 432.25);(434.75, 430.0)
0.46;videos/cuts_test/50wtf2.mp4;walk;(455.0, 128.5);(464.25, 122.25);(448.75, 122.75);(481.0, 131.5);(442.25, 131.75);(504.75, 170.12);(431.25, 174.25);(533.5, 202.88);(414.25, 209.25);(531.0, 242.5);(411.5, 250.0);(498.5, 277.0);(449.25, 278.0);(512.5, 355.75);(429.0, 352.75);(518.0, 432.0);(434.5, 430.0)
0.5;videos/cuts_test/50wtf2.mp4;walk;(455.0, 128.5);(464.0, 122.5);(448.75, 122.75);(480.5, 131.75);(442.25, 132.0);(504.5, 170.0);(431.0, 174.25);(533.5, 202.75);(414.25, 209.5);(531.0, 242.38);(411.25, 250.25);(498.75, 277.0);(449.25, 278.0);(512.5, 355.75);(429.0, 352.75);(518.0, 432.0);(434.5, 430.0)
0.54;videos/cuts_test/50wtf2.mp4;walk;(454.75, 128.5);(463.75, 122.5);(448.5, 122.75);(480.5, 131.75);(442.0, 131.88);(504.5, 170.0);(431.0, 174.25);(533.5, 202.75);(414.5, 209.25);(531.0, 242.25);(411.0, 250.25);(498.5, 277.0);(449.25, 278.0);(512.0, 355.75);(429.0, 352.5);(518.0, 432.0);(434.75, 430.0)
0.58;videos/cuts_test/50wtf2.mp4;walk;(454.5, 128.75);(463.75, 122.5);(448.25, 122.88);(480.25, 131.88);(441.75, 131.88);(504.25, 170.0);(430.75, 174.38);(533.5, 202.75);(414.5, 209.25);(531.0, 242.25);(411.0, 250.25);(498.5, 276.75);(449.5, 277.75);(512.0, 355.5);(429.25, 352.5);(518.0, 432.0);(434.75, 429.75)
0.63;videos/cuts_test/50wtf2.mp4;walk;(454.5, 129.0);(463.5, 122.75);(448.25, 123.12);(480.0, 131.75);(441.5, 132.0);(504.25, 170.12);(430.75, 174.38);(533.5, 202.75);(414.25, 209.5);(531.0, 242.12);(411.0, 250.38);(498.5, 276.75);(449.25, 277.75);(512.0, 355.75);(429.25, 352.5);(518.0, 432.0);(434.75, 429.75)
0.67;videos/cuts_test/50wtf2.mp4;walk;(454.5, 129.0);(463.5, 122.75);(448.0, 123.25);(480.0, 131.62);(441.5, 132.0);(504.0, 170.0);(430.75, 174.38);(533.5, 202.88);(414.0, 209.5);(531.0, 242.25);(410.75, 250.5);(498.5, 276.75);(449.25, 277.75);(512.0, 355.75);(429.25, 352.5);(518.0, 432.0);(434.75, 430.0)
0.71;videos/cuts_test/50wtf2.mp4;walk;(454.0, 129.0);(463.25, 122.88);(448.0, 123.25);(479.75, 131.75);(441.5, 131.75);(504.0, 170.12);(430.5, 174.5);(533.5, 202.88);(414.0, 209.5);(531.0, 242.38);(411.0, 250.5);(498.5, 277.0);(449.25, 278.0);(512.0, 356.0);(429.0, 352.5);(518.0, 432.0);(434.75, 430.0)
0.75;videos/cuts_test/50wtf2.mp4;walk;(454.0, 129.25);(463.0, 123.0);(447.75, 123.25);(479.75, 132.0);(441.25, 132.0);(503.75, 170.12);(430.5, 174.75);(533.5, 202.88);(414.0, 210.0);(531.0, 242.5);(410.75, 250.75);(498.5, 277.0);(449.25, 278.0);(512.0, 356.0);(428.5, 352.5);(518.0, 432.0);(434.75, 430.0)
0.79;videos/cuts_test/50wtf2.mp4;walk;(454.0, 129.5);(463.0, 123.25);(447.75, 123.62);(479.5, 132.12);(441.0, 132.25);(503.75, 170.5);(430.5, 175.12);(533.5, 202.88);(415.0, 209.75);(531.0, 242.12);(412.0, 250.0);(498.25, 277.25);(449.0, 278.5);(512.0, 356.0);(428.5, 353.0);(518.5, 432.0);(435.0, 430.0)
0.83;videos/cuts_test/50wtf2.mp4;walk;(454.5, 128.75);(463.75, 122.75);(448.5, 122.75);(480.0, 131.75);(441.5, 131.5);(503.75, 170.62);(430.75, 174.88);(534.0, 202.38);(420.25, 211.5);(531.0, 241.62);(415.0, 250.5);(496.75, 277.5);(447.5, 278.5);(511.75, 356.25);(429.0, 353.75);(519.5, 433.5);(436.25, 430.0)
0.88;videos/cuts_test/50wtf2.mp4;walk;(456.0, 125.5);(465.5, 119.5);(449.75, 119.12);(481.5, 129.12);(442.5, 128.0);(503.75, 169.0);(432.5, 170.75);(534.5, 200.25);(429.5, 209.25);(531.0, 240.75);(421.25, 248.0);(494.25, 276.5);(445.0, 276.5);(509.0, 354.75);(428.5, 353.5);(519.5, 433.5);(437.0, 429.5)
0.92;videos/cuts_test/50wtf2.mp4;walk;(459.0, 120.5);(468.25, 114.12);(453.0, 114.5);(483.75, 122.88);(445.5, 123.38);(504.5, 166.5);(432.25, 165.0);(533.0, 200.5);(431.0, 208.12);(531.0, 241.25);(426.75, 243.5);(492.0, 275.75);(444.0, 275.25);(506.0, 355.5);(427.0, 354.5);(517.0, 433.0);(435.25, 428.75)
0.96;videos/cuts_test/50wtf2.mp4;walk;(460.5, 115.25);(469.75, 108.38);(454.5, 109.0);(486.25, 116.5);(447.75, 117.25);(504.5, 162.5);(432.0, 156.5);(529.0, 202.25);(422.5, 187.38);(532.0, 238.5);(426.0, 221.12);(492.25, 271.5);(444.5, 270.75);(504.25, 351.5);(428.75, 350.5);(518.0, 429.75);(434.25, 427.75)
1.0;videos/cuts_test/50wtf2.mp4;walk;(460.5, 111.62);(469.0, 104.5);(454.25, 105.56);(488.0, 112.0);(448.75, 113.94);(503.0, 160.5);(433.0, 150.12);(523.0, 203.5);(404.25, 160.5);(533.0, 235.88);(404.0, 189.75);(493.0, 268.0);(444.5, 268.0);(508.5, 346.0);(430.5, 348.5);(520.0, 424.5);(434.5, 425.75)
1.04;videos/cuts_test/50wtf2.mp4;walk;(460.5, 111.75);(469.5, 104.75);(454.25, 105.25);(485.5, 113.0);(448.5, 114.12);(500.5, 160.0);(431.25, 152.0);(518.0, 204.25);(384.0, 163.5);(533.0, 236.75);(389.75, 187.25);(495.25, 268.0);(447.0, 268.25);(513.0, 346.5);(433.5, 349.0);(521.0, 422.5);(432.5, 425.5)
1.08;videos/cuts_test/50wtf2.mp4;walk;(457.75, 113.62);(466.75, 106.62);(452.0, 107.12);(483.5, 114.75);(446.5, 116.0);(499.0, 160.62);(428.75, 157.25);(514.5, 203.62);(381.5, 178.25);(532.5, 237.12);(373.75, 180.12);(495.5, 268.5);(447.5, 269.75);(515.5, 344.5);(435.5, 348.75);(521.0, 422.25);(433.25, 425.75)
1.13;videos/cuts_test/50wtf2.mp4;walk;(453.0, 117.12);(461.75, 110.62);(447.0, 111.25);(478.0, 120.0);(441.25, 121.38);(496.5, 163.25);(425.75, 166.38);(515.0, 205.5);(381.75, 205.62);(532.0, 240.12);(370.25, 189.5);(494.75, 271.25);(447.0, 274.0);(516.5, 347.5);(435.75, 354.5);(519.0, 424.75);(434.75, 428.0)
1.17;videos/cuts_test/50wtf2.mp4;walk;(447.75, 122.0);(456.75, 116.0);(442.0, 116.25);(474.5, 125.62);(437.0, 125.88);(495.0, 168.0);(422.5, 173.0);(516.0, 208.75);(384.75, 221.75);(530.0, 243.75);(373.75, 201.38);(494.0, 275.5);(445.5, 279.0);(518.0, 351.75);(435.5, 359.5);(519.5, 429.5);(434.75, 432.25)
1.21;videos/cuts_test/50wtf2.mp4;walk;(446.5, 127.5);(455.5, 121.25);(440.5, 121.75);(471.25, 130.25);(434.5, 131.62);(492.5, 172.75);(421.5, 179.0);(518.5, 210.5);(385.25, 228.5);(533.0, 246.0);(379.0, 210.5);(492.25, 278.5);(444.5, 281.75);(516.5, 356.0);(436.75, 364.0);(519.0, 429.75);(435.5, 434.0)
1.25;videos/cuts_test/50wtf2.mp4;walk;(444.75, 131.0);(453.5, 124.5);(438.75, 125.25);(470.0, 134.0);(433.0, 135.5);(491.5, 176.0);(419.5, 183.25);(520.0, 215.5);(383.5, 232.62);(533.5, 248.75);(379.0, 217.75);(492.0, 280.5);(443.75, 284.25);(518.0, 355.25);(436.25, 365.0);(519.0, 430.0);(436.0, 434.25)
1.29;videos/cuts_test/50wtf2.mp4;walk;(443.25, 133.25);(452.0, 127.0);(437.0, 128.0);(469.5, 135.88);(431.5, 137.5);(491.0, 176.25);(417.5, 184.75);(519.0, 217.38);(381.5, 235.75);(531.5, 249.12);(376.75, 219.5);(492.5, 281.5);(443.5, 286.5);(520.0, 355.0);(435.0, 365.5);(518.5, 430.25);(436.0, 434.0)
1.33;videos/cuts_test/50wtf2.mp4;walk;(442.5, 136.25);(451.0, 129.75);(436.75, 129.62);(467.75, 136.0);(430.75, 135.5);(489.5, 174.12);(416.75, 182.88);(517.5, 215.25);(384.0, 235.75);(521.5, 235.0);(379.25, 216.75);(491.5, 277.5);(443.5, 282.25);(518.0, 355.0);(436.75, 364.0);(516.5, 430.5);(436.5, 433.75)
1.38;videos/cuts_test/50wtf2.mp4;walk;(443.5, 141.5);(452.0, 135.38);(438.0, 133.75);(467.5, 138.12);(431.25, 134.62);(486.5, 171.25);(417.0, 178.38);(516.5, 218.0);(391.5, 235.75);(490.0, 225.25);(386.25, 215.0);(491.5, 274.25);(445.5, 278.5);(514.0, 354.75);(440.5, 361.75);(515.5, 429.5);(438.25, 432.25)
1.42;videos/cuts_test/50wtf2.mp4;walk;(443.75, 144.0);(452.0, 137.88);(438.25, 136.0);(465.75, 138.62);(431.0, 134.75);(484.0, 169.0);(415.5, 176.88);(513.0, 217.75);(395.25, 236.38);(481.75, 216.12);(389.75, 213.0);(489.5, 269.75);(443.75, 274.5);(512.0, 351.0);(443.5, 358.5);(515.5, 425.5);(439.0, 430.0)
1.46;videos/cuts_test/50wtf2.mp4;walk;(441.5, 139.0);(450.0, 133.5);(436.5, 131.75);(463.75, 137.25);(429.5, 132.88);(483.25, 168.75);(414.25, 176.5);(514.0, 216.5);(394.25, 235.88);(482.5, 218.75);(389.25, 210.62);(488.0, 268.5);(441.5, 273.5);(511.25, 349.0);(441.0, 358.0);(516.0, 425.25);(439.0, 430.0)
1.5;videos/cuts_test/50wtf2.mp4;walk;(439.75, 133.5);(448.5, 127.75);(434.25, 126.5);(463.0, 133.5);(427.0, 131.25);(483.5, 169.0);(413.5, 177.12);(515.0, 215.25);(392.75, 234.88);(482.75, 218.0);(386.25, 211.25);(487.25, 269.75);(439.5, 275.0);(509.75, 349.25);(436.25, 359.75);(516.5, 425.5);(438.5, 430.5)
1.54;videos/cuts_test/50wtf2.mp4;walk;(437.5, 130.88);(446.0, 124.5);(431.5, 124.5);(461.5, 130.12);(425.0, 130.75);(483.75, 169.12);(412.75, 177.88);(515.0, 216.75);(391.5, 235.0);(481.5, 220.38);(383.0, 213.0);(485.75, 271.5);(437.5, 276.5);(508.0, 352.75);(436.25, 361.5);(516.0, 427.5);(438.0, 431.5)
1.58;videos/cuts_test/50wtf2.mp4;walk;(435.75, 130.75);(444.5, 124.12);(430.0, 124.0);(460.5, 129.88);(423.5, 130.25);(483.5, 169.5);(411.75, 178.38);(515.0, 217.75);(390.75, 235.88);(479.25, 221.75);(381.0, 213.88);(485.25, 271.75);(436.5, 276.75);(506.75, 353.5);(435.0, 361.75);(515.5, 428.5);(437.5, 432.0)
1.63;videos/cuts_test/50wtf2.mp4;walk;(434.5, 131.88);(443.0, 125.12);(429.0, 125.25);(460.25, 130.0);(423.0, 130.88);(483.5, 169.62);(412.0, 178.5);(514.5, 218.0);(390.0, 236.0);(478.0, 222.5);(379.5, 215.0);(484.5, 272.75);(435.75, 277.5);(505.0, 355.0);(433.5, 363.0);(514.5, 428.5);(437.0, 432.5)
1.67;videos/cuts_test/50wtf2.mp4;walk;(433.75, 132.75);(442.25, 126.0);(428.0, 126.12);(459.75, 130.62);(422.75, 132.0);(483.5, 170.0);(411.5, 179.25);(514.5, 218.25);(389.25, 236.62);(478.25, 222.5);(378.5, 216.5);(484.25, 273.0);(435.75, 277.75);(503.5, 354.5);(433.75, 361.5);(514.5, 428.5);(437.0, 432.0)
1.71;videos/cuts_test/50wtf2.mp4;walk;(433.5, 133.5);(442.0, 126.75);(427.75, 127.0);(459.5, 131.25);(422.5, 133.0);(483.5, 170.0);(411.5, 179.75);(514.5, 218.25);(389.5, 237.12);(478.0, 222.75);(377.5, 218.25);(484.25, 273.0);(435.5, 277.75);(502.0, 355.25);(433.5, 361.75);(514.5, 428.0);(437.0, 432.5)
1.75;videos/cuts_test/50wtf2.mp4;walk;(433.25, 134.0);(441.75, 127.0);(427.75, 127.5);(459.5, 131.38);(422.5, 133.25);(484.0, 170.38);(411.75, 180.12);(515.0, 218.25);(389.5, 237.5);(478.5, 223.0);(377.25, 219.75);(484.5, 273.25);(436.0, 278.0);(501.0, 355.75);(433.75, 361.5);(514.0, 428.0);(436.75, 432.0)
1.79;videos/cuts_test/50wtf2.mp4;walk;(433.75, 134.25);(442.0, 127.25);(428.0, 127.75);(459.75, 131.5);(422.75, 133.38);(484.5, 170.5);(412.0, 180.5);(516.0, 218.5);(389.75, 237.75);(479.0, 223.38);(376.5, 219.5);(485.0, 273.75);(436.5, 278.5);(500.5, 356.0);(433.25, 363.0);(513.5, 427.0);(437.0, 433.0)
1.84;videos/cuts_test/50wtf2.mp4;walk;(434.25, 134.75);(442.5, 127.75);(428.5, 128.12);(460.5, 131.75);(423.25, 133.62);(485.5, 170.88);(413.0, 180.75);(516.5, 219.0);(390.25, 237.75);(480.5, 224.0);(376.5, 220.0);(485.5, 274.25);(437.0, 279.0);(501.0, 355.75);(433.75, 363.5);(513.5, 427.0);(437.25, 433.25)
1.88;videos/cuts_test/50wtf2.mp4;walk;(435.0, 135.38);(443.5, 128.25);(429.5, 128.62);(461.5, 132.25);(424.25, 134.0);(487.0, 171.75);(414.25, 181.5);(518.0, 220.12);(391.25, 238.0);(482.0, 224.75);(377.5, 220.62);(486.25, 275.0);(437.75, 279.75);(501.25, 356.0);(434.75, 363.5);(513.0, 426.0);(437.25, 433.0)
1.92;videos/cuts_test/50wtf2.mp4;walk;(436.5, 136.38);(445.0, 129.12);(431.0, 129.75);(463.0, 133.0);(426.0, 135.25);(488.5, 172.5);(415.5, 182.38);(519.5, 221.25);(392.5, 238.5);(483.25, 226.25);(378.75, 221.25);(487.5, 275.5);(439.0, 280.0);(501.75, 356.5);(435.25, 363.5);(513.0, 425.5);(437.25, 433.0)
1.96;videos/cuts_test/50wtf2.mp4;walk;(439.25, 137.5);(447.75, 130.25);(433.5, 130.75);(465.5, 134.25);(428.25, 136.25);(490.75, 174.0);(417.5, 183.12);(521.0, 223.25);(394.25, 239.5);(485.0, 228.0);(381.25, 222.5);(489.0, 277.5);(440.0, 281.25);(502.25, 359.75);(436.0, 364.75);(513.5, 425.25);(437.5, 433.25)
2.0;videos/cuts_test/50wtf2.mp4;walk;(441.5, 138.62);(449.75, 131.62);(435.75, 132.0);(468.0, 135.5);(431.25, 137.25);(493.25, 175.5);(420.0, 184.12);(523.5, 225.62);(395.25, 240.75);(488.0, 230.0);(384.25, 222.88);(490.0, 280.0);(441.5, 283.5);(503.0, 362.0);(436.5, 366.0);(513.5, 424.75);(437.0, 432.5)
2.04;videos/cuts_test/50wtf2.mp4;walk;(444.75, 139.5);(453.0, 132.5);(439.0, 132.88);(471.5, 136.75);(434.5, 138.25);(496.5, 176.75);(423.0, 185.25);(526.5, 227.62);(397.5, 242.25);(490.75, 231.38);(387.0, 223.62);(492.5, 281.0);(443.75, 284.25);(504.0, 365.0);(437.0, 367.75);(514.0, 425.0);(437.0, 433.0)
2.09;videos/cuts_test/50wtf2.mp4;walk;(449.0, 141.0);(457.5, 134.12);(443.75, 134.25);(476.0, 138.12);(439.25, 139.5);(500.5, 178.62);(426.75, 186.62);(530.0, 228.88);(401.0, 243.38);(495.75, 232.5);(390.5, 225.0);(495.75, 283.0);(447.0, 286.0);(506.0, 366.25);(439.0, 369.0);(515.5, 426.0);(438.0, 432.75)
2.13;videos/cuts_test/50wtf2.mp4;walk;(453.25, 142.5);(462.0, 135.88);(448.5, 135.62);(480.25, 140.75);(443.75, 140.5);(504.5, 180.5);(431.0, 187.75);(534.0, 230.75);(404.75, 244.25);(500.5, 234.75);(393.5, 225.5);(499.0, 285.0);(450.5, 288.0);(508.0, 367.5);(440.5, 371.0);(516.5, 427.75);(438.5, 433.25)
2.17;videos/cuts_test/50wtf2.mp4;walk;(458.75, 144.25);(467.5, 137.5);(453.75, 137.5);(485.5, 143.0);(449.0, 142.88);(509.5, 183.38);(435.75, 189.25);(538.0, 234.0);(409.0, 244.5);(502.5, 237.12);(397.5, 226.5);(503.0, 288.0);(454.5, 290.25);(509.75, 369.5);(442.5, 372.0);(517.0, 427.5);(439.25, 431.75)
2.21;videos/cuts_test/50wtf2.mp4;walk;(465.25, 146.5);(474.0, 140.0);(460.25, 139.75);(492.0, 145.5);(455.0, 145.0);(514.5, 186.12);(440.5, 191.38);(542.5, 238.0);(412.75, 246.75);(505.0, 239.0);(402.75, 227.75);(506.25, 290.75);(457.5, 292.75);(512.5, 372.0);(443.75, 374.0);(518.0, 430.25);(439.5, 433.0)
2.25;videos/cuts_test/50wtf2.mp4;walk;(472.25, 148.75);(481.0, 142.38);(467.5, 141.75);(498.75, 148.25);(462.0, 146.5);(520.5, 189.25);(446.5, 193.88);(548.0, 242.5);(416.0, 249.25);(510.25, 244.5);(408.25, 229.38);(510.5, 293.75);(461.25, 295.0);(515.0, 377.5);(445.25, 379.0);(519.0, 430.25);(440.25, 432.0)
2.29;videos/cuts_test/50wtf2.mp4;walk;(480.0, 152.25);(489.0, 146.0);(475.5, 145.25);(506.25, 152.5);(469.75, 150.25);(527.0, 194.0);(453.25, 196.5);(555.0, 246.75);(424.0, 251.62);(516.5, 248.5);(415.0, 232.0);(515.0, 298.25);(465.5, 298.25);(518.5, 382.5);(448.0, 381.5);(520.5, 431.25);(441.5, 432.75)
2.34;videos/cuts_test/50wtf2.mp4;walk;(489.0, 155.75);(498.0, 149.88);(484.25, 148.75);(515.0, 157.0);(478.5, 153.75);(534.5, 199.62);(460.5, 200.88);(560.0, 253.75);(428.5, 255.25);(521.0, 253.62);(422.75, 234.88);(519.5, 304.0);(470.0, 303.25);(522.0, 386.75);(450.0, 384.25);(523.0, 431.0);(443.5, 433.75)
2.38;videos/cuts_test/50wtf2.mp4;walk;(497.5, 160.88);(507.5, 155.0);(493.0, 153.5);(524.5, 162.75);(486.75, 158.62);(542.5, 205.75);(469.25, 205.25);(565.5, 261.5);(434.75, 258.25);(526.5, 260.0);(433.5, 235.25);(525.5, 310.25);(475.75, 308.75);(526.5, 393.5);(452.5, 389.5);(525.0, 427.25);(445.0, 434.25)
2.42;videos/cuts_test/50wtf2.mp4;walk;(508.25, 166.25);(518.0, 160.75);(503.75, 158.75);(534.0, 168.75);(497.25, 163.62);(551.0, 213.0);(477.5, 209.88);(571.0, 269.0);(442.5, 263.0);(532.5, 267.25);(443.0, 239.25);(531.0, 317.0);(481.0, 314.75);(533.5, 399.0);(456.0, 394.5);(525.0, 428.0);(445.0, 430.5)
2.46;videos/cuts_test/50wtf2.mp4;walk;(520.0, 172.75);(530.0, 167.88);(515.5, 165.38);(545.0, 176.75);(508.0, 170.25);(559.5, 221.0);(485.0, 215.5);(577.0, 278.0);(449.0, 267.5);(540.0, 275.75);(455.0, 249.0);(537.0, 324.0);(487.0, 321.5);(540.0, 405.0);(459.25, 402.5);(528.5, 427.0);(446.0, 428.0)
