time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.92;videos/cuts_test/50wtf9.mp4;fall;(370.5, 176.25);(368.5, 168.5);(360.5, 171.0);(362.5, 171.62);(339.75, 185.25);(363.75, 204.62);(365.5, 242.5);(330.0, 150.75);(414.75, 301.5);(276.5, 125.0);(455.75, 342.5);(467.5, 270.75);(451.75, 304.5);(547.0, 264.5);(506.5, 360.75);(624.0, 295.0);(459.5, 432.75)
2.96;videos/cuts_test/50wtf9.mp4;fall;(359.25, 191.12);(357.5, 182.88);(348.25, 186.12);(352.75, 185.0);(327.5, 202.5);(359.0, 212.62);(351.0, 258.5);(333.25, 152.0);(382.25, 307.0);(278.0, 134.75);(399.25, 348.5);(464.75, 274.0);(446.75, 311.5);(546.5, 266.25);(510.0, 364.0);(619.5, 295.25);(460.5, 430.5)
3.0;videos/cuts_test/50wtf9.mp4;fall;(346.5, 213.0);(346.0, 204.5);(335.0, 208.5);(345.5, 205.62);(313.0, 224.5);(356.25, 224.25);(335.5, 277.5);(337.75, 160.75);(337.0, 334.5);(288.25, 136.0);(326.5, 371.0);(465.75, 281.5);(444.25, 323.75);(543.5, 268.0);(510.5, 369.25);(617.0, 288.5);(462.0, 430.0)
3.04;videos/cuts_test/50wtf9.mp4;fall;(331.5, 235.88);(331.25, 229.0);(321.0, 233.5);(330.5, 233.75);(302.0, 251.38);(352.5, 239.25);(328.0, 298.5);(339.5, 170.5);(316.0, 319.75);(305.25, 134.0);(270.5, 324.75);(463.25, 286.25);(443.5, 334.5);(539.0, 273.0);(512.0, 377.5);(612.0, 273.75);(469.5, 427.0)
3.09;videos/cuts_test/50wtf9.mp4;fall;(321.75, 259.0);(318.25, 250.5);(307.75, 261.0);(316.0, 251.62);(294.25, 282.5);(339.25, 251.38);(322.0, 317.75);(344.75, 190.12);(296.0, 321.75);(338.75, 143.25);(237.75, 299.5);(460.5, 291.0);(448.5, 344.0);(539.0, 273.0);(517.0, 381.0);(602.5, 261.0);(473.0, 425.75)
3.13;videos/cuts_test/50wtf9.mp4;fall;(310.0, 288.25);(305.5, 279.5);(296.75, 292.0);(300.5, 275.75);(284.25, 308.0);(324.5, 268.0);(311.5, 334.5);(347.25, 218.62);(285.0, 326.0);(369.5, 167.75);(233.62, 278.75);(445.75, 302.5);(443.25, 354.0);(528.0, 278.5);(517.5, 378.5);(575.0, 251.62);(489.0, 417.75)
3.17;videos/cuts_test/50wtf9.mp4;fall;(267.25, 349.5);(262.5, 340.0);(260.0, 349.75);(270.5, 316.75);(265.0, 344.0);(310.0, 302.0);(307.0, 364.0);(339.0, 256.5);(326.5, 374.5);(377.75, 209.25);(303.5, 336.5);(442.0, 310.0);(440.75, 362.0);(515.0, 277.75);(515.0, 399.75);(577.0, 260.5);(486.75, 425.5)
3.21;videos/cuts_test/50wtf9.mp4;fall;(265.25, 376.0);(261.5, 364.5);(255.38, 380.0);(276.25, 345.0);(261.0, 383.0);(311.0, 336.5);(306.5, 394.75);(325.5, 283.25);(321.75, 342.5);(368.25, 226.25);(305.5, 289.75);(433.25, 329.5);(432.5, 382.5);(498.0, 286.5);(501.25, 411.5);(566.0, 260.5);(509.0, 399.25)
3.25;videos/cuts_test/50wtf9.mp4;fall;(270.0, 384.5);(261.0, 378.75);(263.25, 393.5);(259.25, 369.25);(255.38, 419.0);(289.0, 368.0);(297.5, 428.25);(313.25, 297.5);(343.25, 414.5);(336.25, 249.75);(326.5, 336.5);(414.75, 352.75);(429.5, 402.5);(473.5, 289.0);(494.0, 424.5);(535.0, 239.62);(526.0, 381.5)
3.29;videos/cuts_test/50wtf9.mp4;fall;(271.0, 406.25);(259.0, 402.5);(265.5, 415.5);(253.0, 398.5);(249.25, 450.0);(269.0, 422.0);(294.75, 460.0);(280.0, 345.5);(367.75, 416.5);(290.5, 275.5);(356.75, 351.5);(394.0, 402.0);(417.5, 424.5);(438.0, 315.0);(461.5, 363.0);(496.5, 257.5);(507.5, 307.0)
3.34;videos/cuts_test/50wtf9.mp4;fall;(268.0, 434.5);(256.75, 429.5);(260.25, 445.25);(253.5, 430.5);(248.38, 473.5);(266.5, 445.5);(302.75, 474.0);(254.0, 377.5);(376.0, 456.0);(245.5, 311.0);(376.0, 390.75);(400.25, 434.0);(428.0, 449.5);(419.0, 334.75);(423.25, 340.0);(488.0, 262.0);(496.0, 336.5)
3.38;videos/cuts_test/50wtf9.mp4;fall;(243.38, 440.0);(233.62, 438.0);(237.0, 452.0);(229.0, 442.5);(238.5, 481.25);(247.25, 441.0);(301.5, 483.5);(223.75, 391.0);(376.75, 466.25);(195.25, 345.25);(387.0, 405.5);(378.25, 421.0);(413.5, 454.5);(398.25, 352.5);(461.5, 447.75);(442.5, 298.0);(515.5, 425.5)
3.42;videos/cuts_test/50wtf9.mp4;fall;(239.38, 443.5);(229.12, 439.0);(233.12, 455.5);(229.25, 437.0);(240.12, 480.5);(249.0, 444.25);(307.0, 478.0);(213.75, 412.75);(378.75, 463.5);(164.5, 377.0);(393.5, 406.0);(369.75, 420.5);(406.5, 450.5);(380.5, 345.5);(460.0, 441.25);(425.5, 283.75);(531.0, 416.5)
3.46;videos/cuts_test/50wtf9.mp4;fall;(244.0, 435.25);(235.5, 432.5);(238.25, 446.25);(232.25, 431.5);(243.75, 469.25);(238.5, 444.0);(310.25, 472.0);(197.0, 428.0);(384.0, 456.5);(143.75, 400.5);(399.0, 401.75);(356.0, 413.25);(398.5, 440.75);(362.5, 339.25);(455.25, 428.0);(386.0, 257.0);(538.0, 402.5)
3.5;videos/cuts_test/50wtf9.mp4;fall;(244.75, 430.5);(236.38, 428.0);(239.0, 440.75);(233.5, 428.25);(245.5, 467.5);(237.5, 441.0);(313.75, 466.25);(190.25, 429.5);(388.5, 451.25);(132.25, 415.25);(395.0, 403.25);(353.75, 407.75);(397.0, 432.0);(351.25, 338.0);(449.5, 425.25);(366.25, 268.75);(539.5, 396.25)
3.55;videos/cuts_test/50wtf9.mp4;fall;(245.62, 430.5);(236.88, 428.5);(240.12, 441.25);(232.5, 428.5);(244.5, 467.5);(234.25, 440.0);(313.5, 466.5);(191.0, 430.5);(389.0, 452.5);(127.75, 422.5);(391.0, 406.5);(345.0, 409.0);(391.25, 433.0);(345.0, 337.75);(446.0, 414.5);(348.0, 255.75);(530.5, 378.5)
3.59;videos/cuts_test/50wtf9.mp4;fall;(245.88, 431.75);(236.25, 430.5);(240.5, 442.5);(230.0, 429.0);(243.38, 466.5);(226.25, 438.75);(310.75, 465.5);(183.0, 430.0);(386.5, 453.5);(126.0, 421.25);(380.0, 411.5);(333.25, 411.0);(382.25, 435.25);(340.5, 337.0);(437.25, 413.0);(336.0, 249.38);(509.0, 369.25)
3.63;videos/cuts_test/50wtf9.mp4;fall;(243.75, 432.25);(233.88, 432.0);(239.38, 443.75);(227.75, 431.75);(243.5, 465.75);(221.5, 437.5);(309.5, 466.5);(178.25, 426.5);(381.5, 460.0);(125.75, 414.5);(370.25, 417.75);(325.75, 415.5);(375.5, 439.25);(335.75, 338.5);(420.5, 406.0);(331.25, 249.0);(497.0, 360.25)
3.67;videos/cuts_test/50wtf9.mp4;fall;(241.5, 428.0);(232.12, 428.5);(237.38, 442.0);(225.88, 436.0);(245.25, 462.0);(221.25, 439.0);(306.0, 467.25);(185.25, 421.5);(377.75, 462.25);(124.75, 407.5);(357.25, 418.75);(317.5, 413.5);(364.5, 435.5);(331.0, 334.75);(408.0, 394.0);(323.25, 248.12);(475.5, 341.75)
3.71;videos/cuts_test/50wtf9.mp4;fall;(241.75, 426.5);(233.25, 427.5);(237.38, 440.0);(227.25, 435.5);(244.5, 461.0);(221.25, 441.5);(303.75, 469.0);(195.5, 416.0);(377.0, 466.5);(132.75, 397.75);(345.75, 425.5);(316.0, 415.0);(362.25, 435.5);(330.0, 334.75);(400.5, 387.0);(320.25, 249.75);(460.0, 330.25)
3.75;videos/cuts_test/50wtf9.mp4;fall;(242.25, 426.25);(233.88, 426.75);(237.88, 439.0);(228.25, 435.5);(244.38, 460.75);(221.5, 443.5);(303.5, 468.0);(193.5, 417.0);(374.0, 469.5);(144.0, 392.5);(337.5, 428.5);(318.5, 417.0);(364.5, 433.5);(323.25, 336.5);(391.5, 377.25);(319.5, 251.75);(441.5, 312.0)
3.8;videos/cuts_test/50wtf9.mp4;fall;(241.25, 426.0);(232.88, 427.0);(237.12, 438.75);(227.75, 437.0);(245.12, 461.0);(223.0, 443.25);(303.75, 467.5);(195.75, 413.25);(375.0, 471.75);(154.0, 387.5);(335.0, 433.0);(321.5, 419.0);(367.0, 434.0);(320.0, 337.75);(380.0, 371.75);(317.5, 252.62);(423.5, 295.0)
3.84;videos/cuts_test/50wtf9.mp4;fall;(241.62, 427.0);(233.5, 427.75);(238.0, 439.25);(229.75, 438.25);(247.12, 462.5);(226.75, 444.0);(306.0, 467.25);(199.5, 411.0);(376.5, 471.25);(163.75, 382.5);(333.75, 435.5);(326.5, 419.25);(371.0, 432.5);(317.75, 341.75);(371.75, 369.0);(316.5, 252.88);(406.0, 283.5)
3.88;videos/cuts_test/50wtf9.mp4;fall;(241.88, 427.0);(233.62, 427.5);(238.25, 439.5);(230.75, 438.25);(247.0, 464.0);(229.0, 444.5);(306.5, 467.0);(202.75, 410.0);(378.75, 471.0);(173.25, 381.75);(333.0, 436.25);(333.0, 416.25);(376.5, 428.0);(316.0, 341.5);(366.0, 352.75);(317.0, 253.62);(387.75, 269.0)
3.92;videos/cuts_test/50wtf9.mp4;fallen;(243.38, 427.75);(234.0, 427.5);(239.75, 441.0);(231.62, 436.25);(247.38, 465.0);(232.0, 442.0);(305.5, 467.0);(204.75, 406.5);(379.0, 470.5);(179.0, 380.25);(334.25, 436.75);(337.75, 412.75);(378.5, 426.25);(316.25, 342.5);(357.0, 354.0);(316.5, 252.62);(367.75, 266.75)
3.96;videos/cuts_test/50wtf9.mp4;fallen;(243.38, 427.0);(234.38, 426.0);(239.5, 440.0);(233.5, 434.0);(247.25, 465.0);(237.62, 442.5);(305.0, 467.25);(208.5, 408.0);(377.5, 470.0);(183.5, 381.25);(335.0, 436.25);(343.75, 414.75);(379.5, 428.75);(321.0, 347.5);(349.25, 363.25);(316.75, 251.25);(347.5, 265.0)
4.0;videos/cuts_test/50wtf9.mp4;fallen;(243.75, 425.5);(234.38, 425.0);(240.25, 438.75);(233.38, 432.75);(246.25, 464.75);(237.25, 442.75);(304.5, 467.5);(208.5, 408.0);(378.0, 469.25);(187.5, 380.25);(335.5, 436.0);(336.0, 415.25);(372.5, 430.75);(317.0, 339.5);(346.5, 364.5);(319.0, 246.25);(348.0, 266.0)
4.05;videos/cuts_test/50wtf9.mp4;fallen;(243.75, 426.0);(235.12, 424.5);(239.12, 438.5);(235.38, 432.25);(246.0, 465.0);(240.75, 442.5);(304.0, 467.0);(211.62, 409.25);(378.0, 469.75);(191.75, 383.0);(336.75, 436.75);(346.0, 414.75);(378.5, 429.0);(324.0, 347.25);(343.0, 360.5);(331.0, 255.0);(344.5, 264.75)
4.09;videos/cuts_test/50wtf9.mp4;fallen;(243.38, 426.25);(234.12, 424.75);(238.88, 440.0);(234.0, 432.0);(246.0, 464.0);(237.5, 441.0);(304.5, 466.75);(210.75, 408.0);(379.5, 470.0);(192.25, 383.75);(339.0, 435.25);(334.0, 411.5);(369.0, 427.5);(323.5, 333.5);(345.5, 357.0);(323.25, 253.88);(337.5, 270.5)
4.13;videos/cuts_test/50wtf9.mp4;fallen;(243.75, 426.25);(234.38, 424.5);(239.0, 439.75);(233.88, 431.75);(246.12, 464.0);(237.5, 441.0);(304.5, 466.5);(211.5, 408.0);(380.0, 470.0);(193.38, 383.0);(340.0, 435.0);(336.5, 409.25);(371.5, 425.75);(328.5, 314.75);(346.25, 346.75);(323.75, 256.25);(337.5, 278.0)
4.17;videos/cuts_test/50wtf9.mp4;fallen;(244.12, 426.25);(234.75, 424.5);(239.38, 439.5);(234.0, 432.25);(246.12, 464.0);(237.88, 441.5);(304.25, 466.5);(211.38, 408.75);(379.5, 470.0);(193.5, 382.75);(340.75, 435.0);(336.75, 410.0);(371.25, 426.5);(327.0, 318.0);(343.75, 350.0);(326.75, 256.0);(337.5, 273.5)
4.21;videos/cuts_test/50wtf9.mp4;fallen;(244.0, 425.5);(234.5, 424.25);(239.88, 439.25);(233.62, 432.25);(247.38, 464.0);(237.5, 441.5);(305.0, 466.25);(210.25, 408.5);(380.25, 470.25);(193.75, 383.0);(342.0, 435.0);(335.25, 409.25);(370.25, 425.0);(330.5, 308.5);(344.5, 340.5);(323.5, 253.5);(335.0, 270.5)
4.25;videos/cuts_test/50wtf9.mp4;fallen;(243.0, 429.0);(234.38, 428.75);(240.0, 442.25);(235.38, 428.25);(245.0, 467.5);(241.75, 441.0);(305.0, 468.0);(210.0, 408.25);(380.5, 472.75);(192.0, 380.0);(344.5, 436.0);(344.25, 413.0);(378.25, 428.5);(324.75, 340.5);(335.5, 358.5);(335.0, 255.12);(332.5, 269.0)
4.3;videos/cuts_test/50wtf9.mp4;fallen;(243.5, 429.25);(234.88, 429.5);(240.75, 442.25);(234.38, 429.0);(245.0, 468.0);(241.75, 441.5);(305.5, 468.0);(210.5, 408.5);(380.0, 472.25);(193.0, 380.0);(345.5, 436.5);(345.75, 416.25);(380.5, 430.25);(325.25, 353.25);(338.0, 363.5);(340.25, 256.75);(340.5, 268.25)
4.34;videos/cuts_test/50wtf9.mp4;fallen;(243.5, 428.75);(234.62, 429.25);(241.0, 442.25);(233.75, 429.0);(245.5, 468.5);(240.5, 442.0);(305.5, 468.5);(209.75, 408.5);(380.25, 473.0);(192.0, 379.75);(345.25, 436.5);(341.0, 417.25);(377.5, 432.5);(322.25, 349.25);(341.25, 368.0);(336.0, 255.38);(338.5, 270.5)
4.38;videos/cuts_test/50wtf9.mp4;fallen;(243.38, 428.75);(234.75, 429.5);(241.0, 442.0);(233.5, 428.5);(245.25, 468.75);(240.25, 442.0);(306.0, 468.75);(209.75, 408.0);(380.0, 472.5);(192.25, 379.5);(345.75, 436.5);(343.5, 417.5);(380.25, 431.5);(327.5, 355.0);(344.0, 366.5);(340.0, 255.0);(346.0, 268.5)
4.42;videos/cuts_test/50wtf9.mp4;fallen;(243.5, 428.75);(234.75, 429.0);(241.0, 441.5);(233.5, 428.5);(245.25, 468.0);(240.75, 442.5);(306.0, 469.0);(210.0, 408.75);(381.0, 473.0);(192.0, 380.0);(346.0, 437.0);(346.25, 418.25);(382.0, 431.75);(327.5, 354.5);(341.5, 365.5);(337.0, 257.0);(342.0, 269.0)
4.46;videos/cuts_test/50wtf9.mp4;fallen;(245.12, 426.5);(235.38, 425.5);(241.38, 439.75);(233.12, 434.0);(247.88, 465.5);(238.12, 442.0);(305.75, 467.75);(209.12, 407.0);(380.0, 471.25);(191.75, 380.0);(344.25, 437.5);(342.5, 416.5);(377.5, 430.75);(327.5, 350.5);(347.0, 362.0);(332.5, 255.0);(348.5, 264.5)
0.0;videos/cuts_test/50wtf12.mp4;walk;(320.0, 176.25);(321.75, 169.0);(315.5, 167.0);(297.25, 165.75);(290.25, 163.38);(259.5, 189.25);(262.25, 194.5);(225.25, 250.0);(222.88, 255.5);(233.38, 311.25);(226.38, 320.5);(189.0, 283.0);(198.0, 285.0);(218.12, 371.0);(242.12, 369.0);(182.25, 453.25);(212.25, 454.0)
0.04;videos/cuts_test/50wtf12.mp4;walk;(324.5, 181.5);(326.0, 173.75);(320.0, 172.25);(301.0, 169.25);(294.25, 167.5);(258.0, 190.25);(267.25, 199.25);(223.25, 254.0);(230.75, 262.5);(231.75, 319.5);(233.12, 328.5);(180.62, 284.5);(200.25, 288.25);(210.62, 374.25);(247.0, 372.0);(180.0, 454.0);(218.62, 457.25)
0.08;videos/cuts_test/50wtf12.mp4;walk;(328.25, 187.75);(330.5, 180.5);(324.75, 178.5);(304.0, 174.88);(300.0, 172.5);(261.0, 191.38);(271.5, 204.25);(226.62, 255.5);(237.12, 268.5);(234.0, 323.5);(241.0, 334.25);(183.0, 284.5);(202.88, 289.5);(211.5, 376.25);(245.25, 376.5);(179.75, 453.5);(219.12, 460.0)
0.13;videos/cuts_test/50wtf12.mp4;walk;(333.0, 193.12);(336.75, 185.88);(329.5, 183.25);(311.25, 179.0);(304.25, 176.25);(260.0, 185.88);(276.0, 209.0);(213.75, 206.25);(242.25, 272.5);(220.75, 246.25);(247.25, 337.5);(183.62, 285.0);(206.5, 291.5);(214.75, 374.75);(248.12, 377.5);(182.0, 449.0);(218.5, 459.25)
0.17;videos/cuts_test/50wtf12.mp4;walk;(336.25, 195.25);(340.0, 188.25);(333.0, 185.75);(312.75, 180.62);(308.25, 178.5);(265.0, 186.75);(279.25, 209.88);(221.62, 200.25);(246.25, 273.75);(194.88, 234.25);(251.0, 340.0);(186.25, 284.5);(209.12, 289.75);(218.0, 374.0);(248.5, 376.5);(185.0, 446.0);(219.62, 459.0)
0.21;videos/cuts_test/50wtf12.mp4;walk;(338.75, 195.5);(342.5, 188.5);(335.25, 185.75);(317.75, 180.75);(311.0, 178.5);(269.25, 186.0);(281.75, 211.12);(229.38, 198.0);(249.0, 274.0);(198.0, 229.75);(253.12, 339.75);(189.25, 283.5);(211.0, 289.25);(221.5, 371.25);(246.75, 376.0);(188.5, 442.25);(219.75, 458.75)
0.25;videos/cuts_test/50wtf12.mp4;walk;(341.75, 195.5);(345.5, 188.75);(338.75, 185.75);(319.75, 179.5);(314.5, 177.88);(272.25, 183.75);(285.0, 210.75);(232.75, 195.88);(252.0, 273.75);(199.88, 226.75);(255.62, 339.75);(190.88, 279.75);(212.88, 286.5);(222.62, 369.5);(245.5, 374.5);(194.0, 437.25);(220.0, 457.75)
0.29;videos/cuts_test/50wtf12.mp4;walk;(344.5, 195.38);(348.25, 188.5);(342.0, 185.5);(323.5, 179.25);(318.75, 177.12);(275.75, 182.62);(288.75, 209.62);(233.62, 195.25);(255.5, 273.0);(201.0, 225.0);(260.0, 340.0);(193.12, 277.0);(214.25, 283.75);(223.5, 368.5);(244.25, 373.25);(199.0, 434.75);(220.12, 457.0)
0.33;videos/cuts_test/50wtf12.mp4;walk;(347.5, 195.12);(351.25, 188.25);(345.0, 185.25);(326.0, 178.12);(322.5, 176.75);(279.0, 181.0);(291.75, 209.25);(235.5, 193.5);(258.0, 273.5);(202.25, 224.25);(262.5, 339.25);(195.88, 274.5);(214.5, 282.75);(229.12, 366.0);(242.0, 375.75);(203.38, 432.5);(219.0, 460.0)
0.38;videos/cuts_test/50wtf12.mp4;walk;(350.75, 194.88);(354.0, 187.5);(348.5, 185.25);(327.0, 176.25);(325.5, 176.25);(281.5, 180.0);(295.5, 207.88);(236.25, 192.88);(261.25, 272.0);(203.38, 223.0);(265.0, 340.0);(198.5, 272.75);(215.5, 281.5);(234.25, 363.75);(241.88, 375.5);(207.12, 428.25);(219.25, 459.5)
0.42;videos/cuts_test/50wtf12.mp4;walk;(353.25, 194.75);(356.75, 187.5);(350.75, 185.25);(330.5, 176.75);(328.0, 176.38);(284.5, 180.25);(297.75, 208.62);(238.0, 192.75);(264.25, 273.5);(203.5, 222.75);(268.5, 341.5);(202.12, 271.5);(217.25, 281.0);(240.25, 361.75);(243.0, 374.5);(209.25, 424.75);(219.25, 458.0)
0.46;videos/cuts_test/50wtf12.mp4;walk;(355.75, 194.75);(359.5, 187.5);(353.5, 185.38);(333.0, 176.75);(330.25, 176.5);(286.75, 180.75);(301.0, 209.0);(239.88, 192.5);(268.75, 273.5);(203.25, 221.0);(273.0, 341.25);(205.0, 272.0);(219.88, 281.75);(242.25, 361.0);(243.88, 375.75);(212.0, 419.5);(219.38, 457.5)
0.5;videos/cuts_test/50wtf12.mp4;walk;(359.0, 196.0);(362.75, 189.0);(356.5, 186.75);(338.75, 180.25);(333.0, 177.75);(290.75, 182.25);(303.5, 208.88);(237.88, 193.0);(273.0, 275.5);(200.5, 221.0);(276.75, 344.25);(217.5, 273.25);(219.25, 282.25);(253.12, 355.0);(244.62, 375.25);(222.0, 424.0);(218.5, 458.0)
0.54;videos/cuts_test/50wtf12.mp4;walk;(362.25, 198.0);(366.25, 191.12);(360.0, 188.5);(344.25, 184.25);(337.0, 179.5);(296.25, 183.12);(306.75, 208.0);(242.25, 189.25);(279.75, 275.5);(199.25, 215.25);(282.5, 345.5);(232.38, 272.75);(219.25, 281.75);(291.25, 332.25);(242.62, 375.5);(248.5, 411.5);(218.25, 458.5)
0.58;videos/cuts_test/50wtf12.mp4;walk;(366.75, 201.25);(371.25, 194.5);(365.0, 191.75);(350.0, 187.25);(341.0, 181.12);(300.5, 183.5);(310.0, 209.0);(246.5, 187.75);(284.5, 277.75);(199.25, 210.5);(290.0, 346.5);(239.0, 273.0);(219.88, 281.0);(305.0, 332.0);(241.75, 375.0);(262.5, 418.0);(217.5, 457.0)
0.63;videos/cuts_test/50wtf12.mp4;walk;(370.5, 203.5);(375.0, 197.12);(369.5, 193.88);(355.75, 189.5);(346.0, 183.25);(305.5, 186.0);(313.5, 209.62);(250.25, 187.62);(290.75, 278.0);(199.75, 207.25);(296.75, 344.0);(244.88, 274.5);(222.12, 281.0);(310.25, 333.75);(243.62, 376.0);(281.25, 425.0);(218.5, 458.5)
0.67;videos/cuts_test/50wtf12.mp4;walk;(374.0, 204.12);(378.0, 197.5);(372.5, 194.5);(359.0, 189.5);(349.5, 184.5);(307.75, 187.75);(315.75, 210.38);(252.38, 189.25);(295.5, 280.0);(199.75, 206.38);(306.5, 346.75);(250.0, 278.5);(226.88, 284.0);(308.5, 344.0);(245.25, 376.25);(293.25, 440.25);(217.0, 455.5)
0.71;videos/cuts_test/50wtf12.mp4;walk;(377.25, 203.75);(381.75, 196.88);(375.0, 193.75);(366.25, 190.25);(352.5, 183.75);(312.0, 190.75);(316.5, 210.5);(255.25, 192.12);(301.0, 285.0);(201.88, 209.25);(315.25, 349.5);(257.5, 284.75);(228.62, 287.25);(305.0, 359.0);(251.5, 375.75);(295.0, 452.0);(218.75, 453.5)
0.75;videos/cuts_test/50wtf12.mp4;walk;(380.5, 201.88);(384.0, 195.5);(377.25, 192.0);(365.5, 189.0);(354.0, 183.5);(315.0, 193.75);(320.75, 213.38);(251.88, 197.0);(305.5, 284.0);(201.75, 215.25);(324.5, 347.0);(257.75, 288.5);(234.38, 290.25);(306.0, 363.5);(255.0, 382.0);(295.5, 454.75);(221.25, 454.0)
0.79;videos/cuts_test/50wtf12.mp4;walk;(384.5, 201.75);(387.5, 195.38);(380.75, 191.88);(369.0, 190.38);(357.0, 183.88);(321.0, 197.5);(324.5, 212.62);(258.5, 203.5);(309.25, 283.0);(213.25, 225.0);(329.75, 345.0);(263.5, 289.0);(237.0, 290.5);(311.25, 359.25);(258.75, 385.5);(299.0, 456.0);(223.12, 450.25)
0.83;videos/cuts_test/50wtf12.mp4;walk;(387.0, 203.25);(390.0, 197.25);(384.0, 193.25);(376.75, 192.88);(360.0, 184.12);(334.0, 208.75);(324.5, 210.75);(294.5, 250.25);(311.0, 284.0);(293.75, 304.5);(337.0, 347.0);(269.0, 288.25);(239.25, 287.75);(314.5, 361.0);(263.5, 385.0);(299.75, 457.75);(227.0, 445.75)
0.88;videos/cuts_test/50wtf12.mp4;walk;(389.75, 204.5);(393.5, 198.38);(387.25, 193.88);(379.25, 193.38);(363.5, 183.75);(338.0, 210.88);(328.0, 207.62);(318.75, 280.5);(313.5, 281.0);(335.5, 342.25);(340.0, 345.0);(268.5, 290.0);(240.88, 288.25);(315.0, 363.75);(268.5, 381.5);(300.5, 459.0);(229.0, 444.75)
0.92;videos/cuts_test/50wtf12.mp4;walk;(393.0, 205.0);(397.5, 198.5);(391.25, 194.5);(379.25, 193.75);(366.5, 183.88);(339.5, 212.75);(331.0, 208.75);(313.5, 277.75);(315.75, 279.5);(333.25, 336.25);(340.5, 342.0);(268.75, 289.5);(244.5, 287.5);(317.75, 364.25);(279.0, 379.5);(300.5, 456.5);(229.5, 439.75)
0.96;videos/cuts_test/50wtf12.mp4;walk;(393.75, 203.88);(398.5, 197.75);(392.5, 193.25);(380.5, 193.0);(367.75, 182.38);(340.5, 211.25);(333.5, 207.0);(315.75, 275.75);(319.0, 276.75);(333.0, 335.75);(340.0, 341.5);(267.5, 287.75);(245.12, 285.25);(317.0, 364.75);(281.5, 377.0);(299.0, 455.5);(233.5, 443.25)
1.0;videos/cuts_test/50wtf12.mp4;walk;(394.5, 202.5);(399.25, 196.25);(393.5, 191.75);(380.5, 191.12);(369.0, 180.25);(341.5, 209.0);(336.0, 204.75);(316.0, 273.5);(321.0, 274.0);(330.25, 335.25);(338.0, 341.0);(265.75, 285.25);(245.5, 282.75);(316.25, 363.0);(286.5, 374.5);(294.25, 452.5);(244.75, 448.5)
1.04;videos/cuts_test/50wtf12.mp4;walk;(394.5, 200.25);(398.5, 194.5);(393.25, 190.12);(378.75, 188.5);(370.25, 178.75);(341.75, 205.0);(336.5, 201.5);(316.75, 270.0);(321.0, 269.5);(326.75, 334.0);(334.0, 338.25);(267.25, 283.5);(245.5, 280.75);(316.25, 364.5);(284.0, 374.75);(296.25, 455.75);(236.5, 445.25)
1.08;videos/cuts_test/50wtf12.mp4;walk;(394.75, 198.25);(398.5, 192.75);(394.0, 188.25);(379.0, 187.25);(371.0, 176.88);(340.75, 203.0);(336.25, 198.62);(303.25, 256.75);(321.0, 266.75);(294.25, 299.0);(332.0, 334.25);(271.0, 282.5);(245.5, 279.0);(315.0, 367.25);(284.5, 375.25);(298.0, 458.25);(232.75, 440.0)
1.13;videos/cuts_test/50wtf12.mp4;walk;(395.0, 197.0);(398.5, 191.25);(394.25, 187.25);(378.0, 185.12);(371.0, 175.75);(338.5, 200.12);(336.0, 197.5);(301.0, 252.25);(319.0, 264.0);(291.0, 290.25);(329.5, 331.5);(261.75, 281.5);(247.5, 280.0);(306.5, 368.75);(301.0, 376.5);(243.12, 433.5);(295.25, 465.25)
1.17;videos/cuts_test/50wtf12.mp4;walk;(394.5, 196.5);(397.75, 190.25);(393.75, 186.62);(377.5, 183.75);(370.75, 174.62);(337.25, 198.38);(335.0, 197.25);(298.25, 250.25);(316.5, 263.0);(288.0, 285.5);(326.25, 330.0);(259.25, 280.25);(246.25, 279.0);(305.75, 364.0);(299.0, 374.5);(251.0, 434.0);(289.75, 462.0)
1.21;videos/cuts_test/50wtf12.mp4;walk;(393.5, 195.62);(397.0, 189.5);(392.75, 185.5);(376.75, 183.25);(369.75, 173.12);(335.5, 198.5);(333.0, 196.5);(298.0, 253.5);(313.5, 260.5);(291.0, 298.0);(324.5, 328.5);(252.88, 279.0);(245.62, 278.0);(295.25, 365.0);(298.5, 372.25);(237.5, 422.5);(294.0, 462.5)
1.25;videos/cuts_test/50wtf12.mp4;walk;(392.25, 195.25);(396.0, 189.0);(391.25, 185.0);(374.0, 182.75);(369.0, 173.25);(339.0, 202.38);(328.25, 195.88);(309.75, 262.0);(309.5, 259.25);(316.0, 326.0);(320.25, 328.75);(263.75, 279.5);(241.62, 276.5);(305.5, 364.0);(281.0, 372.0);(295.0, 459.75);(228.12, 419.0)
1.29;videos/cuts_test/50wtf12.mp4;walk;(390.75, 195.75);(394.5, 189.38);(389.75, 185.5);(372.25, 182.25);(367.25, 172.88);(336.5, 201.38);(327.0, 196.25);(307.0, 262.5);(307.25, 260.0);(315.0, 326.25);(319.75, 329.75);(255.12, 279.0);(241.0, 276.25);(299.25, 366.5);(286.75, 369.25);(282.5, 453.75);(249.25, 438.5)
